Sample1	Sample2	Genome	Coverage	Resolution	Score
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_NCI-H460_HindIII_Rep1	hg38	0	1000000	0.72023639209
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_NCI-H460_HindIII_Rep2	hg38	0	10000	0.0302502929047
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_NCI-H460_HindIII_Rep2	hg38	0	40000	0.311089033795
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_NCI-H460_HindIII_Rep2	hg38	0	200000	0.642131347899
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_NCI-H460_HindIII_Rep2	hg38	0	1000000	0.716329148511
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_Panc1_HindIII_Rep1	hg38	0	10000	0.0417847056602
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_Panc1_HindIII_Rep1	hg38	0	40000	0.323973997228
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_Panc1_HindIII_Rep1	hg38	0	200000	0.659504659117
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_Panc1_HindIII_Rep1	hg38	0	1000000	0.731526032501
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_Panc1_HindIII_Rep2	hg38	0	10000	0.0320073798644
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_Panc1_HindIII_Rep2	hg38	0	40000	0.273019998689
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_Panc1_HindIII_Rep2	hg38	0	200000	0.634397665001
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_Panc1_HindIII_Rep2	hg38	0	1000000	0.719539865653
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	0	10000	0.037976041465
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	0	40000	0.336882771687
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	0	200000	0.667719140348
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	0	1000000	0.717234733382
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	0	10000	0.058163883809
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	0	40000	0.387256055268
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	0	200000	0.671907223009
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	0	1000000	0.707230288553
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_SJCRH30_HindIII_Rep1	hg38	0	10000	0.00302632617616
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_SJCRH30_HindIII_Rep1	hg38	0	40000	0.0300670653513
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_SJCRH30_HindIII_Rep1	hg38	0	200000	0.124391258266
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_SJCRH30_HindIII_Rep1	hg38	0	1000000	0.380239004721
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	10000	0.00259094395132
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	40000	0.0204608750254
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	200000	0.061406714019
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	1000000	0.274812699327
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	0	10000	0.0243471404833
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	0	40000	0.163156219566
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	0	200000	0.529078840682
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	0	1000000	0.662511064501
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	0	10000	0.0749176584448
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	0	40000	0.356414789312
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	0	200000	0.661611696145
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	0	1000000	0.705326729953
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	0	10000	0.00660990407577
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	0	40000	0.101375103458
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	0	200000	0.391664172395
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	0	1000000	0.558570753552
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	0	10000	0.0172093964751
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	0	40000	0.223604417966
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	0	200000	0.535205723389
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	0	1000000	0.62535956982
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_T47D_HindIII_Rep1	hg38	0	10000	0.04749543632
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_T47D_HindIII_Rep1	hg38	0	40000	0.34541377807
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_T47D_HindIII_Rep1	hg38	0	200000	0.617314886085
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_T47D_HindIII_Rep1	hg38	0	1000000	0.668212972246
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_T47D_HindIII_Rep2	hg38	0	10000	0.0461565731117
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_T47D_HindIII_Rep2	hg38	0	40000	0.347644074807
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_T47D_HindIII_Rep2	hg38	0	200000	0.614935187841
GSE87112_hg38_Bladder_HindIII_Rep2	Encode_hg38_T47D_HindIII_Rep2	hg38	0	1000000	0.667008881101
GSE87112_hg38_Bladder_HindIII_Rep2	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	10000	0.0244029471685
GSE87112_hg38_Bladder_HindIII_Rep2	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	40000	0.141583294506
GSE87112_hg38_Bladder_HindIII_Rep2	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	200000	0.47269295963
GSE87112_hg38_Bladder_HindIII_Rep2	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	1000000	0.631453341324
GSE87112_hg38_Bladder_HindIII_Rep2	GSE35156_hg38_H1-ES_HindIII_Rep2	hg38	0	10000	0.112684192629
GSE87112_hg38_Bladder_HindIII_Rep2	GSE35156_hg38_H1-ES_HindIII_Rep2	hg38	0	40000	0.404027950209
GSE87112_hg38_Bladder_HindIII_Rep2	GSE35156_hg38_H1-ES_HindIII_Rep2	hg38	0	200000	0.658130457269
GSE87112_hg38_Bladder_HindIII_Rep2	GSE35156_hg38_H1-ES_HindIII_Rep2	hg38	0	1000000	0.673192006705
GSE87112_hg38_Bladder_HindIII_Rep2	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	10000	0.0767014795902
GSE87112_hg38_Bladder_HindIII_Rep2	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	40000	0.399590277216
GSE87112_hg38_Bladder_HindIII_Rep2	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	200000	0.673692595693
GSE87112_hg38_Bladder_HindIII_Rep2	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	1000000	0.719999434083
GSE87112_hg38_Bladder_HindIII_Rep2	GSE48592_hg38_GM12878_HindIII_Rep1	hg38	0	10000	0.0482301442972
GSE87112_hg38_Bladder_HindIII_Rep2	GSE48592_hg38_GM12878_HindIII_Rep1	hg38	0	40000	0.333865728452
GSE87112_hg38_Bladder_HindIII_Rep2	GSE48592_hg38_GM12878_HindIII_Rep1	hg38	0	200000	0.615533553222
GSE87112_hg38_Bladder_HindIII_Rep2	GSE48592_hg38_GM12878_HindIII_Rep1	hg38	0	1000000	0.687792417022
GSE87112_hg38_Bladder_HindIII_Rep2	GSE48592_hg38_GM12878_HindIII_Rep2	hg38	0	10000	0.0479427368596
GSE87112_hg38_Bladder_HindIII_Rep2	GSE48592_hg38_GM12878_HindIII_Rep2	hg38	0	40000	0.328822918195
GSE87112_hg38_Bladder_HindIII_Rep2	GSE48592_hg38_GM12878_HindIII_Rep2	hg38	0	200000	0.61681833369
GSE87112_hg38_Bladder_HindIII_Rep2	GSE48592_hg38_GM12878_HindIII_Rep2	hg38	0	1000000	0.689010291238
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	10000	0.116944057069
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	40000	0.413100564502
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	200000	0.658540600439
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	1000000	0.67276208249
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	0	10000	0.128258823379
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	0	40000	0.452131050732
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	0	200000	0.702320617046
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	0	1000000	0.737991605058
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	0	10000	0.128988485586
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	0	40000	0.450813770097
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	0	200000	0.70193338664
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	0	1000000	0.735659321504
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	0	10000	0.11829407089
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	0	40000	0.431191163398
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	0	200000	0.677511296583
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	0	1000000	0.706156764391
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	0	10000	0.121479024064
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	0	40000	0.427590302032
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	0	200000	0.697935916016
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	0	1000000	0.749488162839
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	10000	0.0448997744657
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	40000	0.351233627359
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	200000	0.644629846779
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	1000000	0.694416467151
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	0	10000	0.088742847877
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	0	40000	0.422485655408
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	0	200000	0.711693291907
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	0	1000000	0.760268046709
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	0	10000	0.104799121522
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	0	40000	0.434806434337
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	0	200000	0.71459929064
GSE87112_hg38_Bladder_HindIII_Rep2	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	0	1000000	0.765108740562
GSE87112_hg38_Bladder_HindIII_Rep2	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	10000	0.0267266300229
GSE87112_hg38_Bladder_HindIII_Rep2	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	40000	0.224567882931
GSE87112_hg38_Bladder_HindIII_Rep2	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	200000	0.497963113284
GSE87112_hg38_Bladder_HindIII_Rep2	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	1000000	0.614438248743
GSE87112_hg38_Bladder_HindIII_Rep2	GSE63525_hg38_HMEC_MboI_Rep1	hg38	0	10000	0.0168254131681
GSE87112_hg38_Bladder_HindIII_Rep2	GSE63525_hg38_HMEC_MboI_Rep1	hg38	0	40000	0.128152442355
GSE87112_hg38_Bladder_HindIII_Rep2	GSE63525_hg38_HMEC_MboI_Rep1	hg38	0	200000	0.406302119438
GSE87112_hg38_Bladder_HindIII_Rep2	GSE63525_hg38_HMEC_MboI_Rep1	hg38	0	1000000	0.558078481941
GSE87112_hg38_Bladder_HindIII_Rep2	GSE63525_hg38_HMEC_MboI_Rep2	hg38	0	10000	0.0179272816124
GSE87112_hg38_Bladder_HindIII_Rep2	GSE63525_hg38_HMEC_MboI_Rep2	hg38	0	40000	0.146795931426
GSE87112_hg38_Bladder_HindIII_Rep2	GSE63525_hg38_HMEC_MboI_Rep2	hg38	0	200000	0.468956294971
GSE87112_hg38_Bladder_HindIII_Rep2	GSE63525_hg38_HMEC_MboI_Rep2	hg38	0	1000000	0.611692189668
GSE87112_hg38_Bladder_HindIII_Rep2	GSE63525_hg38_K562_MboI_Rep1	hg38	0	10000	0.0258772595469
GSE87112_hg38_Bladder_HindIII_Rep2	GSE63525_hg38_K562_MboI_Rep1	hg38	0	40000	0.286484759745
GSE87112_hg38_Bladder_HindIII_Rep2	GSE63525_hg38_K562_MboI_Rep1	hg38	0	200000	0.512626395085
GSE87112_hg38_Bladder_HindIII_Rep2	GSE63525_hg38_K562_MboI_Rep1	hg38	0	1000000	0.563556774106
GSE87112_hg38_Bladder_HindIII_Rep2	GSE63525_hg38_K562_MboI_Rep2	hg38	0	10000	0.0250777622882
GSE87112_hg38_Bladder_HindIII_Rep2	GSE63525_hg38_K562_MboI_Rep2	hg38	0	40000	0.289558538002
GSE87112_hg38_Bladder_HindIII_Rep2	GSE63525_hg38_K562_MboI_Rep2	hg38	0	200000	0.52635442434
GSE87112_hg38_Bladder_HindIII_Rep2	GSE63525_hg38_K562_MboI_Rep2	hg38	0	1000000	0.573527201532
GSE87112_hg38_Bladder_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	0	10000	0.00845920028094
GSE87112_hg38_Bladder_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	0	40000	0.0543409353172
GSE87112_hg38_Bladder_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	0	200000	0.321534726413
GSE87112_hg38_Bladder_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	0	1000000	0.629824844005
GSE87112_hg38_Bladder_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	10000	0.0161629764458
GSE87112_hg38_Bladder_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	40000	0.0596618616246
GSE87112_hg38_Bladder_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	200000	0.273679581718
GSE87112_hg38_Bladder_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	1000000	0.525453782391
GSE87112_hg38_Bladder_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	10000	0.0301479800639
GSE87112_hg38_Bladder_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	40000	0.0942015168918
GSE87112_hg38_Bladder_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	200000	0.344381152581
GSE87112_hg38_Bladder_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	1000000	0.588128451921
GSE87112_hg38_Bladder_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	10000	0.0219730668075
GSE87112_hg38_Bladder_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	40000	0.0570493959992
GSE87112_hg38_Bladder_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	200000	0.217995839589
GSE87112_hg38_Bladder_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	1000000	0.492777128281
GSE87112_hg38_Bladder_HindIII_Rep2	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	10000	0.079727066309
GSE87112_hg38_Bladder_HindIII_Rep2	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	40000	0.390616174267
GSE87112_hg38_Bladder_HindIII_Rep2	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	200000	0.587275630476
GSE87112_hg38_Bladder_HindIII_Rep2	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	1000000	0.594464411827
GSE87112_hg38_Bladder_HindIII_Rep2	GSE87112_hg38_Bladder_HindIII_Pseudo	hg38	0	10000	0.313811852709
GSE87112_hg38_Bladder_HindIII_Rep2	GSE87112_hg38_Bladder_HindIII_Pseudo	hg38	0	40000	0.601240686035
GSE87112_hg38_Bladder_HindIII_Rep2	GSE87112_hg38_Bladder_HindIII_Pseudo	hg38	0	200000	0.947285594557
GSE87112_hg38_Bladder_HindIII_Rep2	GSE87112_hg38_Bladder_HindIII_Pseudo	hg38	0	1000000	0.992342091658
GSE87112_hg38_Bladder_HindIII_Rep2	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	10000	0.0384226425353
GSE87112_hg38_Bladder_HindIII_Rep2	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	40000	0.384339266159
GSE87112_hg38_Bladder_HindIII_Rep2	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	200000	0.898820133934
GSE87112_hg38_Bladder_HindIII_Rep2	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	1000000	0.980776413581
GSE87112_hg38_Bladder_HindIII_Rep2	GSE87112_hg38_Lung_HindIII_Rep1	hg38	0	10000	0.0121678851259
GSE87112_hg38_Bladder_HindIII_Rep2	GSE87112_hg38_Lung_HindIII_Rep1	hg38	0	40000	0.165696600787
GSE87112_hg38_Bladder_HindIII_Rep2	GSE87112_hg38_Lung_HindIII_Rep1	hg38	0	200000	0.70688727127
GSE87112_hg38_Bladder_HindIII_Rep2	GSE87112_hg38_Lung_HindIII_Rep1	hg38	0	1000000	0.833608480404
GSE87112_hg38_Bladder_HindIII_Rep2	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	10000	0.0219360587994
GSE87112_hg38_Bladder_HindIII_Rep2	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	40000	0.204349102639
GSE87112_hg38_Bladder_HindIII_Rep2	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	200000	0.68839718734
GSE87112_hg38_Bladder_HindIII_Rep2	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	1000000	0.858182303069
GSE87112_hg38_Bladder_HindIII_Rep2	GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	10000	0.0103323261974
GSE87112_hg38_Bladder_HindIII_Rep2	GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	40000	0.108316256183
GSE87112_hg38_Bladder_HindIII_Rep2	GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	200000	0.609428115905
GSE87112_hg38_Bladder_HindIII_Rep2	GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	1000000	0.826092277148
GSE87112_hg38_Bladder_HindIII_Rep2	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	10000	0.00830570087614
GSE87112_hg38_Bladder_HindIII_Rep2	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	40000	0.0921023382163
GSE87112_hg38_Bladder_HindIII_Rep2	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	200000	0.588232302526
GSE87112_hg38_Bladder_HindIII_Rep2	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	1000000	0.83410165278
GSE87112_hg38_Lung_HindIII_Pseudo	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	10000	0.350603601533
GSE87112_hg38_Lung_HindIII_Pseudo	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	40000	0.460156364769
GSE87112_hg38_Lung_HindIII_Pseudo	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	200000	0.831444674051
GSE87112_hg38_Lung_HindIII_Pseudo	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	1000000	0.953172969007
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_A549_HindIII_Rep1	hg38	0	10000	0.0254068721371
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_A549_HindIII_Rep1	hg38	0	40000	0.19847670545
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_A549_HindIII_Rep1	hg38	0	200000	0.675886063538
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_A549_HindIII_Rep1	hg38	0	1000000	0.781865615306
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_A549_HindIII_Rep2	hg38	0	10000	0.021219094647
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_A549_HindIII_Rep2	hg38	0	40000	0.188157538056
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_A549_HindIII_Rep2	hg38	0	200000	0.671976349997
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_A549_HindIII_Rep2	hg38	0	1000000	0.780209646771
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep1	hg38	0	10000	0.0197882890375
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep1	hg38	0	40000	0.161118419962
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep1	hg38	0	200000	0.579555221013
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep1	hg38	0	1000000	0.728902657999
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	0	10000	0.0295914212462
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	0	40000	0.190476680823
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	0	200000	0.602823649172
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	0	1000000	0.730594241593
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep1	hg38	0	10000	0.0345727842174
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep1	hg38	0	40000	0.211662316163
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep1	hg38	0	200000	0.629498387376
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep1	hg38	0	1000000	0.742593791558
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	0	10000	0.021966108537
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	0	40000	0.173192344567
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	0	200000	0.600697299367
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	0	1000000	0.727755056854
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	0	10000	0.00733144203356
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	0	40000	0.0746258717298
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	0	200000	0.474153189804
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	0	1000000	0.679068697707
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	0	10000	0.00673188297137
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	0	40000	0.0721668058571
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	0	200000	0.482397096886
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	0	1000000	0.686254741997
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_NCI-H460_HindIII_Rep1	hg38	0	10000	0.0241788254564
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_NCI-H460_HindIII_Rep1	hg38	0	40000	0.208448774823
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_NCI-H460_HindIII_Rep1	hg38	0	200000	0.653620022227
