Sample	Genome	Coverage	Resolution	Score
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	5000000	1000000	0.0640545062479
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	10000000	40000	0.00576330560513
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	10000000	200000	0.0498367903831
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	10000000	1000000	0.0902436039114
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	20000000	40000	0.0141274125776
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	20000000	200000	0.0773606159038
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	20000000	1000000	0.113473631212
GSE71831_hg38_RPE1_MboI_Rep1	hg38	1000000	40000	0.000423708458254
GSE71831_hg38_RPE1_MboI_Rep1	hg38	1000000	200000	0.00223534431872
GSE71831_hg38_RPE1_MboI_Rep1	hg38	1000000	1000000	0.0182138185195
GSE71831_hg38_RPE1_MboI_Rep1	hg38	2000000	40000	0.000865484168657
GSE71831_hg38_RPE1_MboI_Rep1	hg38	2000000	200000	0.00634336949198
GSE71831_hg38_RPE1_MboI_Rep1	hg38	2000000	1000000	0.0385769801502
GSE71831_hg38_RPE1_MboI_Rep1	hg38	5000000	40000	0.00296078228807
GSE71831_hg38_RPE1_MboI_Rep1	hg38	5000000	200000	0.0214960517668
GSE71831_hg38_RPE1_MboI_Rep1	hg38	5000000	1000000	0.0789697664634
GSE71831_hg38_RPE1_MboI_Rep1	hg38	10000000	40000	0.00794256027408
GSE71831_hg38_RPE1_MboI_Rep1	hg38	10000000	200000	0.0448518513853
GSE71831_hg38_RPE1_MboI_Rep1	hg38	10000000	1000000	0.114438145098
GSE71831_hg38_RPE1_MboI_Rep1	hg38	20000000	40000	0.0195523201669
GSE71831_hg38_RPE1_MboI_Rep1	hg38	20000000	200000	0.0783691616817
GSE71831_hg38_RPE1_MboI_Rep1	hg38	20000000	1000000	0.14626221588
GSE71831_hg38_RPE1_MboI_Rep1	hg38	40000000	40000	0.0421677959309
GSE71831_hg38_RPE1_MboI_Rep1	hg38	40000000	200000	0.115268414274
GSE71831_hg38_RPE1_MboI_Rep1	hg38	40000000	1000000	0.170301334063
GSE71831_hg38_RPE1_MboI_Rep2	hg38	1000000	40000	0.000411529718289
GSE71831_hg38_RPE1_MboI_Rep2	hg38	1000000	200000	0.002387601886
GSE71831_hg38_RPE1_MboI_Rep2	hg38	1000000	1000000	0.0190990174757
GSE71831_hg38_RPE1_MboI_Rep2	hg38	2000000	40000	0.000852892781254
GSE71831_hg38_RPE1_MboI_Rep2	hg38	2000000	200000	0.00671483664013
GSE71831_hg38_RPE1_MboI_Rep2	hg38	2000000	1000000	0.0388735893685
GSE71831_hg38_RPE1_MboI_Rep2	hg38	5000000	40000	0.00296584926627
GSE71831_hg38_RPE1_MboI_Rep2	hg38	5000000	200000	0.0224492978143
GSE71831_hg38_RPE1_MboI_Rep2	hg38	5000000	1000000	0.0797655303698
GSE71831_hg38_RPE1_MboI_Rep2	hg38	10000000	40000	0.008031990801
GSE71831_hg38_RPE1_MboI_Rep2	hg38	10000000	200000	0.0461909887254
GSE71831_hg38_RPE1_MboI_Rep2	hg38	10000000	1000000	0.115350288232
GSE71831_hg38_RPE1_MboI_Rep2	hg38	20000000	40000	0.0199512579965
GSE71831_hg38_RPE1_MboI_Rep2	hg38	20000000	200000	0.079820017819
GSE71831_hg38_RPE1_MboI_Rep2	hg38	20000000	1000000	0.146958227297
GSE71831_hg38_RPE1_MboI_Rep2	hg38	40000000	40000	0.0431498796586
GSE71831_hg38_RPE1_MboI_Rep2	hg38	40000000	200000	0.116820239704
GSE71831_hg38_RPE1_MboI_Rep2	hg38	40000000	1000000	0.170691436678
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	1000000	40000	0.00037094758508
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	1000000	200000	0.0047298751792
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	1000000	1000000	0.0496944816295
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	2000000	40000	0.000947570425507
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	2000000	200000	0.0132368247795
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	2000000	1000000	0.0813680502637
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	5000000	40000	0.00383757058858
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	5000000	200000	0.0408483349473
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	5000000	1000000	0.119783387101
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	10000000	40000	0.0105579562672
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	10000000	200000	0.0772207688153
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	10000000	1000000	0.139147601953
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	1000000	40000	0.000333814810342
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	1000000	200000	0.00459639700133
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	1000000	1000000	0.0506073199225
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	2000000	40000	0.00086619385032
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	2000000	200000	0.0128723586004
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	2000000	1000000	0.082227132279
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	5000000	40000	0.00348576882081
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	5000000	200000	0.0392223706894
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	5000000	1000000	0.120466518299
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	10000000	40000	0.00957841362542
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	10000000	200000	0.0735773918123
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	10000000	1000000	0.140667061042
GSE76479_mm10_MEF_DpnII_Rep1	mm10	1000000	40000	0.000317384322259
GSE76479_mm10_MEF_DpnII_Rep1	mm10	1000000	200000	0.000876267559641
GSE76479_mm10_MEF_DpnII_Rep1	mm10	1000000	1000000	0.0103377785799
GSE76479_mm10_MEF_DpnII_Rep1	mm10	2000000	40000	0.000607996286958
GSE76479_mm10_MEF_DpnII_Rep1	mm10	2000000	200000	0.00262240995975
GSE76479_mm10_MEF_DpnII_Rep1	mm10	2000000	1000000	0.0229526804288
GSE76479_mm10_MEF_DpnII_Rep1	mm10	5000000	40000	0.00185362690048
GSE76479_mm10_MEF_DpnII_Rep1	mm10	5000000	200000	0.00996118261626
GSE76479_mm10_MEF_DpnII_Rep1	mm10	5000000	1000000	0.0493648428821
GSE76479_mm10_MEF_DpnII_Rep1	mm10	10000000	40000	0.00494434938868
GSE76479_mm10_MEF_DpnII_Rep1	mm10	10000000	200000	0.0235891155683
GSE76479_mm10_MEF_DpnII_Rep1	mm10	10000000	1000000	0.0724235387657
GSE76479_mm10_MEF_DpnII_Rep1	mm10	20000000	40000	0.0127021559322
GSE76479_mm10_MEF_DpnII_Rep1	mm10	20000000	200000	0.0474437650903
GSE76479_mm10_MEF_DpnII_Rep1	mm10	20000000	1000000	0.0921296984262
GSE76479_mm10_MEF_DpnII_Rep2	mm10	1000000	40000	0.00043675783909
GSE76479_mm10_MEF_DpnII_Rep2	mm10	1000000	200000	0.00188194992368
GSE76479_mm10_MEF_DpnII_Rep2	mm10	1000000	1000000	0.0183343091605
GSE76479_mm10_MEF_DpnII_Rep2	mm10	2000000	40000	0.000942378145649
GSE76479_mm10_MEF_DpnII_Rep2	mm10	2000000	200000	0.0053528717999
GSE76479_mm10_MEF_DpnII_Rep2	mm10	2000000	1000000	0.0359805095856
GSE76479_mm10_MEF_DpnII_Rep2	mm10	5000000	40000	0.0034096851457
GSE76479_mm10_MEF_DpnII_Rep2	mm10	5000000	200000	0.0183850691309
GSE76479_mm10_MEF_DpnII_Rep2	mm10	5000000	1000000	0.064330756149
GSE76479_mm10_PreB_DpnII_Rep1	mm10	1000000	40000	0.000266375329192
GSE76479_mm10_PreB_DpnII_Rep1	mm10	1000000	200000	0.00250648320464
GSE76479_mm10_PreB_DpnII_Rep1	mm10	1000000	1000000	0.0291410485282
GSE76479_mm10_PreB_DpnII_Rep1	mm10	2000000	40000	0.000682314763782
GSE76479_mm10_PreB_DpnII_Rep1	mm10	2000000	200000	0.00715653211071
GSE76479_mm10_PreB_DpnII_Rep1	mm10	2000000	1000000	0.0535111138758
GSE76479_mm10_PreB_DpnII_Rep1	mm10	5000000	40000	0.00275800697079
GSE76479_mm10_PreB_DpnII_Rep1	mm10	5000000	200000	0.0243384571589
GSE76479_mm10_PreB_DpnII_Rep1	mm10	5000000	1000000	0.0910156160147
GSE76479_mm10_PreB_DpnII_Rep1	mm10	10000000	40000	0.00769077562106
GSE76479_mm10_PreB_DpnII_Rep1	mm10	10000000	200000	0.0502886704713
GSE76479_mm10_PreB_DpnII_Rep1	mm10	10000000	1000000	0.115899599
GSE76479_mm10_PreB_DpnII_Rep1	mm10	20000000	40000	0.0190017308443
GSE76479_mm10_PreB_DpnII_Rep1	mm10	20000000	200000	0.0862015981987
GSE76479_mm10_PreB_DpnII_Rep1	mm10	20000000	1000000	0.132270199854
GSE76479_mm10_PreB_DpnII_Rep2	mm10	1000000	40000	0.000235575149106
GSE76479_mm10_PreB_DpnII_Rep2	mm10	1000000	200000	0.00236172367079
GSE76479_mm10_PreB_DpnII_Rep2	mm10	1000000	1000000	0.027890173398
GSE76479_mm10_PreB_DpnII_Rep2	mm10	2000000	40000	0.000623448945158
GSE76479_mm10_PreB_DpnII_Rep2	mm10	2000000	200000	0.00685532090734
GSE76479_mm10_PreB_DpnII_Rep2	mm10	2000000	1000000	0.0517974707572
GSE76479_mm10_PreB_DpnII_Rep2	mm10	5000000	40000	0.00257404978461
GSE76479_mm10_PreB_DpnII_Rep2	mm10	5000000	200000	0.0231504668723
GSE76479_mm10_PreB_DpnII_Rep2	mm10	5000000	1000000	0.0892243325872
GSE76479_mm10_PreB_DpnII_Rep2	mm10	10000000	40000	0.00722832411184
GSE76479_mm10_PreB_DpnII_Rep2	mm10	10000000	200000	0.0480517100436
GSE76479_mm10_PreB_DpnII_Rep2	mm10	10000000	1000000	0.113927332479
GSE76479_mm10_PreB_DpnII_Rep2	mm10	20000000	40000	0.018068132854
GSE76479_mm10_PreB_DpnII_Rep2	mm10	20000000	200000	0.083203276751
GSE76479_mm10_PreB_DpnII_Rep2	mm10	20000000	1000000	0.130776095943
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	1000000	40000	0.000381293267088
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	1000000	200000	0.00580142332456
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	1000000	1000000	0.0814073347584
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	2000000	40000	0.00101447522348
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	2000000	200000	0.0163382638701
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	2000000	1000000	0.124449595963
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	5000000	40000	0.00406082926357
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	5000000	200000	0.0504647899609
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	5000000	1000000	0.171834941754
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	10000000	40000	0.01094150218
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	10000000	200000	0.0952321934968
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	10000000	1000000	0.195677107759
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	20000000	40000	0.0263365046992
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	20000000	200000	0.149144396899
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	20000000	1000000	0.209202224898
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	1000000	40000	0.000399099875375
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	1000000	200000	0.00567631328379
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	1000000	1000000	0.0774095875317
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	2000000	40000	0.00102904770829
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	2000000	200000	0.0158916531526
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	2000000	1000000	0.119485092017
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	5000000	40000	0.0041078666277
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	5000000	200000	0.0488492423968
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	5000000	1000000	0.166974834593
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	10000000	40000	0.010998646081
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	10000000	200000	0.0917913693509
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	10000000	1000000	0.190697870074
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	20000000	40000	0.0263007758617
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	20000000	200000	0.144219427323
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	20000000	1000000	0.20473104975
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	1000000	40000	0.000120897940312
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	1000000	200000	0.002262918652
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	1000000	1000000	0.0382674631912
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	2000000	40000	0.000331883511611
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	2000000	200000	0.00641402546587
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	2000000	1000000	0.0611606680817
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	5000000	40000	0.00143046096226
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	5000000	200000	0.0197255168358
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	5000000	1000000	0.0886245855222
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	10000000	40000	0.00391260043039
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	10000000	200000	0.0367635234704
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	10000000	1000000	0.102783278463
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	20000000	40000	0.00908355982175
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	20000000	200000	0.05688309496
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	20000000	1000000	0.11173486838
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	1000000	40000	0.000106536896909
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	1000000	200000	0.00220206703887
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	1000000	1000000	0.0397251386678
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	2000000	40000	0.000283739947405
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	2000000	200000	0.00634088264827
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	2000000	1000000	0.0638426709825
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	5000000	40000	0.00120892972157
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	5000000	200000	0.0195462727676
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	5000000	1000000	0.0916654576828
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	10000000	40000	0.00332614060436
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	10000000	200000	0.0362784247762
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	10000000	1000000	0.106543356199
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	20000000	40000	0.00770622825106
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	20000000	200000	0.0556882460058
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	20000000	1000000	0.115539840671
GSE87112_hg38_Lung_HindIII_Rep1	hg38	1000000	40000	5.86496144101e-05
GSE87112_hg38_Lung_HindIII_Rep1	hg38	1000000	200000	0.00141314202304
GSE87112_hg38_Lung_HindIII_Rep1	hg38	1000000	1000000	0.0285965550333
GSE87112_hg38_Lung_HindIII_Rep1	hg38	2000000	40000	0.000150180022833
GSE87112_hg38_Lung_HindIII_Rep1	hg38	2000000	200000	0.0041748849806
GSE87112_hg38_Lung_HindIII_Rep1	hg38	2000000	1000000	0.0464589155844
GSE87112_hg38_Lung_HindIII_Rep1	hg38	5000000	40000	0.000648335291696
GSE87112_hg38_Lung_HindIII_Rep1	hg38	5000000	200000	0.0134550155545
GSE87112_hg38_Lung_HindIII_Rep1	hg38	5000000	1000000	0.0683732125123
GSE87112_hg38_Lung_HindIII_Rep1	hg38	10000000	40000	0.00186600263082
GSE87112_hg38_Lung_HindIII_Rep1	hg38	10000000	200000	0.0259471124188
GSE87112_hg38_Lung_HindIII_Rep1	hg38	10000000	1000000	0.0794180504912
GSE87112_hg38_Lung_HindIII_Rep2	hg38	1000000	40000	0.000157648179296
GSE87112_hg38_Lung_HindIII_Rep2	hg38	1000000	200000	0.00173858473571
GSE87112_hg38_Lung_HindIII_Rep2	hg38	1000000	1000000	0.026982981009
GSE87112_hg38_Lung_HindIII_Rep2	hg38	2000000	40000	0.000397381230936
GSE87112_hg38_Lung_HindIII_Rep2	hg38	2000000	200000	0.00492194027549
GSE87112_hg38_Lung_HindIII_Rep2	hg38	2000000	1000000	0.0453144393299
GSE87112_hg38_Lung_HindIII_Rep2	hg38	5000000	40000	0.0015938587738
GSE87112_hg38_Lung_HindIII_Rep2	hg38	5000000	200000	0.0148281544856
GSE87112_hg38_Lung_HindIII_Rep2	hg38	5000000	1000000	0.0679285922746
GSE87112_hg38_Lung_HindIII_Rep2	hg38	10000000	40000	0.00401023966179
GSE87112_hg38_Lung_HindIII_Rep2	hg38	10000000	200000	0.0272200450152
GSE87112_hg38_Lung_HindIII_Rep2	hg38	10000000	1000000	0.0803031914117
GSE87112_hg38_Psoas_HindIII_Rep1	hg38	1000000	40000	8.65820895725e-05
GSE87112_hg38_Psoas_HindIII_Rep1	hg38	1000000	200000	0.00158208619393
GSE87112_hg38_Psoas_HindIII_Rep1	hg38	1000000	1000000	0.0310448971007
GSE87112_hg38_Psoas_HindIII_Rep1	hg38	2000000	40000	0.000211008012875
GSE87112_hg38_Psoas_HindIII_Rep1	hg38	2000000	200000	0.00440038991884
GSE87112_hg38_Psoas_HindIII_Rep1	hg38	2000000	1000000	0.0498778148526
GSE87112_hg38_Psoas_HindIII_Rep1	hg38	5000000	40000	0.000818425260438
GSE87112_hg38_Psoas_HindIII_Rep1	hg38	5000000	200000	0.0129145695285
GSE87112_hg38_Psoas_HindIII_Rep1	hg38	5000000	1000000	0.0724806198091
GSE87112_hg38_Psoas_HindIII_Rep2	hg38	1000000	40000	0.000105034901943
GSE87112_hg38_Psoas_HindIII_Rep2	hg38	1000000	200000	0.00201475646082
GSE87112_hg38_Psoas_HindIII_Rep2	hg38	1000000	1000000	0.0345520801
GSE87112_hg38_Psoas_HindIII_Rep2	hg38	2000000	40000	0.00026487780341
GSE87112_hg38_Psoas_HindIII_Rep2	hg38	2000000	200000	0.00543054735728
GSE87112_hg38_Psoas_HindIII_Rep2	hg38	2000000	1000000	0.0538873407964
GSE87112_hg38_Psoas_HindIII_Rep2	hg38	5000000	40000	0.000885097711592
GSE87112_hg38_Psoas_HindIII_Rep2	hg38	5000000	200000	0.0146453100315
GSE87112_hg38_Psoas_HindIII_Rep2	hg38	5000000	1000000	0.0768505489914
GSE38468_dm6_Kc167_HindIII_Rep1	dm6	125000	4000	0.000363430996387
GSE38468_dm6_Kc167_HindIII_Rep1	dm6	125000	20000	0.000720245106467
GSE38468_dm6_Kc167_HindIII_Rep1	dm6	125000	100000	0.00284480263897
GSE38468_dm6_Kc167_HindIII_Rep1	dm6	250000	4000	0.000854162145116
GSE38468_dm6_Kc167_HindIII_Rep1	dm6	250000	20000	0.00162725573764
GSE38468_dm6_Kc167_HindIII_Rep1	dm6	250000	100000	0.00702588708995
GSE38468_dm6_Kc167_HindIII_Rep1	dm6	500000	4000	0.00224117603085
GSE38468_dm6_Kc167_HindIII_Rep1	dm6	500000	20000	0.00406967798913
GSE38468_dm6_Kc167_HindIII_Rep1	dm6	500000	100000	0.01556516163
GSE38468_dm6_Kc167_HindIII_Rep1	dm6	1000000	4000	0.00590361338993
GSE38468_dm6_Kc167_HindIII_Rep1	dm6	1000000	20000	0.0100901676498
GSE38468_dm6_Kc167_HindIII_Rep1	dm6	1000000	100000	0.028884925872
GSE38468_dm6_Kc167_HindIII_Rep1	dm6	2000000	4000	0.0145049842401
GSE38468_dm6_Kc167_HindIII_Rep1	dm6	2000000	20000	0.02178259795
GSE38468_dm6_Kc167_HindIII_Rep1	dm6	2000000	100000	0.048278549025
GSE38468_dm6_Kc167_HindIII_Rep1	dm6	5000000	4000	0.0372082308204
GSE38468_dm6_Kc167_HindIII_Rep1	dm6	5000000	20000	0.0483070016161
GSE38468_dm6_Kc167_HindIII_Rep1	dm6	5000000	100000	0.0762612714743
GSE38468_dm6_Kc167_HindIII_Rep2	dm6	125000	4000	0.000358459377083
GSE38468_dm6_Kc167_HindIII_Rep2	dm6	125000	20000	0.000732765826479
GSE38468_dm6_Kc167_HindIII_Rep2	dm6	125000	100000	0.00278013108257
GSE38468_dm6_Kc167_HindIII_Rep2	dm6	250000	4000	0.000827033987033
GSE38468_dm6_Kc167_HindIII_Rep2	dm6	250000	20000	0.00144172396885
GSE38468_dm6_Kc167_HindIII_Rep2	dm6	250000	100000	0.0063791667523
GSE38468_dm6_Kc167_HindIII_Rep2	dm6	500000	4000	0.00209548767433
GSE38468_dm6_Kc167_HindIII_Rep2	dm6	500000	20000	0.0037606822671
GSE38468_dm6_Kc167_HindIII_Rep2	dm6	500000	100000	0.0141099023994
GSE38468_dm6_Kc167_HindIII_Rep2	dm6	1000000	4000	0.00550838083505
GSE38468_dm6_Kc167_HindIII_Rep2	dm6	1000000	20000	0.00932319725784
GSE38468_dm6_Kc167_HindIII_Rep2	dm6	1000000	100000	0.0280936447543
GSE38468_dm6_Kc167_HindIII_Rep2	dm6	2000000	4000	0.0137072212594
GSE38468_dm6_Kc167_HindIII_Rep2	dm6	2000000	20000	0.0205797284217
GSE38468_dm6_Kc167_HindIII_Rep2	dm6	2000000	100000	0.0483425025144
GSE38468_dm6_Kc167_HindIII_Rep2	dm6	5000000	4000	0.0366349133565
GSE38468_dm6_Kc167_HindIII_Rep2	dm6	5000000	20000	0.0470841341316
GSE38468_dm6_Kc167_HindIII_Rep2	dm6	5000000	100000	0.0785901534648
GSE38468_dm6_Kc167_HindIII_Rep2	dm6	10000000	4000	0.0632824730882
GSE38468_dm6_Kc167_HindIII_Rep2	dm6	10000000	20000	0.0737404622584
GSE38468_dm6_Kc167_HindIII_Rep2	dm6	10000000	100000	0.0990163308085
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	125000	4000	0.000117782180558
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	125000	20000	0.000145514357111
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	125000	100000	0.00229522180835
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	250000	4000	0.00012018609251
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	250000	20000	0.000362571186188
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	250000	100000	0.00662608118605
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	500000	4000	0.000206213781607
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	500000	20000	0.00105707778391
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	500000	100000	0.0160781334518
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	1000000	4000	0.000470029061445
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	1000000	20000	0.00318627420142
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	1000000	100000	0.0329416679549
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	2000000	4000	0.00126063611629
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	2000000	20000	0.00868695618984
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	2000000	100000	0.0539392499784
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	5000000	4000	0.00494686601938
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	5000000	20000	0.0248328533027
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	5000000	100000	0.0814407295784
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	10000000	4000	0.0123601326289
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	10000000	20000	0.0447476957998
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	10000000	100000	0.0961238309192
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	20000000	4000	0.0267521669558
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	20000000	20000	0.0668885152252
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	20000000	100000	0.10502231204
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	40000000	4000	0.0479538446666
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	40000000	20000	0.0863436917429
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	40000000	100000	0.11009645466
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	125000	4000	0.000111654401618
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	125000	20000	0.000151163788491
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	125000	100000	0.00286328902755
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	250000	4000	0.000130588567489
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	250000	20000	0.000457590245441
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	250000	100000	0.00801098499261
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	500000	4000	0.000224646301408
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	500000	20000	0.00134438096407
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	500000	100000	0.0184432299904
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	1000000	4000	0.000528455511899
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	1000000	20000	0.00389333852753
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	1000000	100000	0.0361253469069
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	2000000	4000	0.00148601727096
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	2000000	20000	0.0101721624231
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	2000000	100000	0.0590221926851
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	5000000	4000	0.00593802873133
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	5000000	20000	0.0283344268784
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	5000000	100000	0.0870613031273
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	10000000	4000	0.0147484089209
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	10000000	20000	0.0500296747872
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	10000000	100000	0.10268967234
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	20000000	4000	0.0313317025424
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	20000000	20000	0.0737168481642
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	20000000	100000	0.112136017778
